term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
abbauen,12,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.017,0.0002,0.0001,0.0001,0.0001,0.0093,0.0007,0.0002,0.0016,0.0001,0.0003
diskussion,12,0.0012,0.0009,0.0007,0.0009,0.0125,0.0001,0.0015,0.0001,0.0043,0.0002,0.0081,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
entwickeln,12,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0259,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0049,0.0003
ethisch,12,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0205,0.0001,0.0128,0.0002,0.0002,0.0001,0.0001,0.0004,0.0001,0.0007,0.0002,0.0021,0.004,0.0073
jude,12,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0188,0.0286,0.0002,0.0001,0.0001,0.0005,0.0005,0.0007,0.0002,0.0016,0.0001,0.0003
klassenstuf,12,0.0317,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0158,0.0003
lebenswelt,12,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0034,0.0032,0.0001,0.0128,0.0002,0.0019,0.0079,0.0003
medial,12,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0086,0.0002,0.0001,0.0001,0.037,0.0001,0.0007,0.0122,0.0016,0.0001,0.0003
negativ,12,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0023,0.0138,0.0007,0.0002,0.0017,0.002,0.0003
regel,12,0.0012,0.0012,0.0184,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.032,0.0016,0.0001,0.0037
thema,12,0.0012,0.0009,0.0007,0.0009,0.0072,0.0001,0.0015,0.0001,0.0002,0.0061,0.0166,0.0042,0.0001,0.0025,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
weg,12,0.0012,0.0009,0.001,0.001,0.0122,0.0001,0.0014,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0229,0.0072
weltanschauung,12,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0207,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0007,0.0143,0.0016,0.0001,0.0003
ausgewählt,11,0.0012,0.0012,0.0019,0.0009,0.0001,0.002,0.0015,0.0001,0.0002,0.0003,0.0002,0.0029,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0223
bedürfnis,11,0.0012,0.0009,0.0096,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0348
benennen,11,0.0012,0.0009,0.0007,0.001,0.0056,0.0001,0.0015,0.0001,0.0002,0.0002,0.0054,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0227,0.0154,0.0106
bild,11,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.005,0.0001,0.0299,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
effekt,11,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0043,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0038,0.0236
führen,11,0.0012,0.0009,0.0007,0.001,0.0205,0.0039,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0022,0.0003
gegenseitig,11,0.0012,0.0009,0.0007,0.001,0.0036,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.014,0.0007,0.0002,0.0016,0.0001,0.0003
identität,11,0.0012,0.0009,0.0007,0.001,0.0038,0.0001,0.0205,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0115,0.0001,0.0007,0.0121,0.0016,0.0001,0.0003
interreligiösen,11,0.0012,0.0011,0.0007,0.0009,0.0062,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0128,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
natur,11,0.0012,0.0243,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0041,0.0001,0.0001,0.0019,0.0007,0.0002,0.0016,0.0113,0.0003
orientierungskompetenz,11,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0404,0.0001,0.0001,0.0001,0.005,0.0007,0.0002,0.0016,0.0001,0.0003
persönlich,11,0.0012,0.0009,0.0007,0.0009,0.0008,0.0001,0.0014,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0003,0.0001,0.0099,0.0002,0.0016,0.0332,0.0003
politik,11,0.0012,0.0009,0.0007,0.0351,0.0003,0.0001,0.0015,0.0001,0.0181,0.0101,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
schutzfunktion,11,0.0012,0.0009,0.002,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0143,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0206
unterschied,11,0.0012,0.0009,0.0007,0.059,0.0001,0.0001,0.0015,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0048,0.0001,0.0007,0.0002,0.0018,0.0034,0.0003
wirtschaftlich,11,0.0012,0.0009,0.0007,0.001,0.0001,0.0177,0.0015,0.0318,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0007,0.0122,0.0016,0.0001,0.0003
überprüfen,11,0.0012,0.0658,0.0007,0.001,0.0001,0.0022,0.0015,0.0005,0.0002,0.0002,0.0002,0.0001,0.0001,0.0054,0.0001,0.0007,0.0002,0.0016,0.009,0.0037
anwenden,10,0.0012,0.0243,0.0007,0.0009,0.0071,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0032,0.0007,0.0002,0.0016,0.0033,0.0003
ermitteln,10,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0439,0.0002,0.0002,0.0002,0.0004,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
gegenwärtig,10,0.0012,0.0009,0.01,0.0009,0.0001,0.017,0.0014,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
kommunikation,10,0.0012,0.0009,0.0007,0.0268,0.0036,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0125,0.0001,0.0191,0.0002,0.0016,0.0001,0.0003
lernbereich,10,0.1331,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0022,0.0007,0.0002,0.0016,0.0001,0.0003
menschenwürde,10,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0104,0.0001,0.0001,0.0001,0.0007,0.0136,0.0016,0.0001,0.0003
nationalsozialismus,10,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0278,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
phänomen,10,0.0012,0.0009,0.0189,0.0009,0.0001,0.0001,0.0014,0.0001,0.0002,0.0002,0.0107,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0066,0.0003
positiv,10,0.0012,0.0009,0.0193,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0124,0.0007,0.0002,0.0017,0.0001,0.0003
schuljahrgänge,10,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0251,0.0016,0.0001,0.0003
setzen,10,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0258,0.0001,0.0001,0.0079,0.0063,0.0007,0.0002,0.0017,0.0002,0.0003
wissenschaftlich,10,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0335,0.0002,0.0002,0.0002,0.0004,0.0001,0.0001,0.0001,0.0007,0.0003,0.0016,0.0001,0.0003
abhängigkeit,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0014,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0257,0.0001,0.0007,0.0002,0.0016,0.002,0.0103
aktuell,9,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0072,0.0002,0.0155,0.0001,0.0001,0.0021,0.0024,0.0007,0.0002,0.0016,0.0002,0.0003
demokratie,9,0.0164,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0292,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
einbringen,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.017,0.0014,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
einzeln,9,0.0013,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0005,0.0017,0.0001,0.0003,0.0001,0.0007,0.0002,0.0016,0.0287,0.0003
ereignis,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.0169,0.0015,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0003,0.0003
erweitern,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0233,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
früh,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.017,0.0015,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
haloeffekte,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0038,0.0236
individuell,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0203,0.0002,0.0002,0.0001,0.0001,0.0033,0.0001,0.0007,0.0002,0.0017,0.0001,0.0003
konformitätsdenke,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0014,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0038,0.0236
position,9,0.0012,0.0009,0.0007,0.0009,0.0036,0.0001,0.0015,0.0239,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
selbstständig,9,0.0012,0.0009,0.0007,0.0009,0.0001,0.0221,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0052,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
verantwortung,9,0.0012,0.0009,0.0007,0.001,0.0001,0.0053,0.0205,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0035,0.0007,0.0002,0.0016,0.0048,0.0003
analysekompetenz,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.029,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
ausländer,8,0.0012,0.0009,0.0007,0.001,0.0001,0.0037,0.0015,0.0001,0.0163,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0033,0.0003
biologismus,8,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.035,0.0002,0.0002,0.0002,0.0005,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
chauvinismen,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.035,0.0002,0.0002,0.0002,0.0005,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
ethnozentrismen,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.035,0.0002,0.0002,0.0002,0.0004,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
formulieren,8,0.0012,0.0009,0.0007,0.0351,0.0038,0.0001,0.0015,0.0001,0.0002,0.0101,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
gewohnheit,8,0.0165,0.0009,0.0096,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0562,0.0002,0.0016,0.0001,0.0003
glück,8,0.0164,0.0009,0.0224,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0117,0.0016,0.0001,0.0003
interessenausgleich,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0052,0.0001,0.0303,0.0002,0.0017,0.0002,0.0003
inwiefern,8,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0124,0.0007,0.0002,0.0017,0.0001,0.0003
judentum,8,0.0164,0.0009,0.0011,0.0009,0.0105,0.0001,0.0015,0.0001,0.0002,0.003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
motiv,8,0.0012,0.0009,0.0185,0.0009,0.0002,0.0001,0.0015,0.0064,0.0002,0.0002,0.0028,0.0001,0.0001,0.0001,0.0001,0.0099,0.0002,0.0228,0.0001,0.0003
orientierung,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0246,0.0001,0.0001,0.0001,0.0076,0.0007,0.01,0.0017,0.0017,0.0003
prozeß,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0039,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0278,0.0003
prävention,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.005,0.0001,0.0001,0.0001,0.0007,0.0151,0.0016,0.0001,0.0003
schreiben,8,0.0012,0.0009,0.0007,0.0011,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0124,0.0007,0.0002,0.0016,0.0001,0.0003
versatzstück,8,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.035,0.0002,0.0002,0.0002,0.0005,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
wahrnehmen,8,0.0164,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0012,0.0097,0.0009,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0032,0.0003
wirkung,8,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0037,0.0001,0.0007,0.0002,0.0016,0.0134,0.0003
wissenschaft,8,0.0012,0.0304,0.0007,0.0009,0.0038,0.0001,0.0015,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0124
auseinandersetzen,7,0.0012,0.0009,0.0189,0.0009,0.0001,0.0001,0.0015,0.0001,0.0005,0.0002,0.0002,0.0001,0.0048,0.0001,0.0074,0.0007,0.0002,0.0016,0.0001,0.0003
auswahlthema,7,0.0012,0.0009,0.0272,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0034,0.0001,0.0007,0.0031,0.0016,0.0001,0.0003
beeinflussung,7,0.0012,0.0009,0.0053,0.0009,0.0001,0.0002,0.0015,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0226
beziehung,7,0.0012,0.0009,0.0194,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0067,0.0001,0.0001,0.0001,0.0099,0.0002,0.0016,0.0001,0.0003
christentum,7,0.0164,0.0009,0.0012,0.0009,0.0105,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
freundschaft,7,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0014,0.0001,0.0002,0.0002,0.0002,0.001,0.0001,0.0001,0.0002,0.0007,0.0149,0.0016,0.0001,0.0003
geschlecht,7,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.017,0.0007,0.0002,0.0016,0.0001,0.0003
integration,7,0.0012,0.0009,0.0007,0.0527,0.0001,0.0001,0.0015,0.0001,0.012,0.0002,0.0002,0.0001,0.0001,0.0011,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
klar,7,0.0013,0.0009,0.01,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0562,0.0002,0.0016,0.0001,0.0003
kompetenzbereich,7,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0124,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0104,0.0002,0.0016,0.0001,0.0003
lösungsansatz,7,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0198,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
modell,7,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0307,0.0002,0.0002,0.0002,0.0004,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
verbindlich,7,0.0012,0.0009,0.0007,0.0009,0.0001,0.0006,0.0014,0.0001,0.0002,0.0002,0.0142,0.0001,0.0001,0.0001,0.0001,0.0007,0.0126,0.0016,0.0001,0.0003
wesen,7,0.0012,0.0009,0.0007,0.0009,0.0036,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0017,0.0001,0.0001,0.0033,0.0007,0.0002,0.0227,0.0001,0.0003
übertrag,7,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.017,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0017,0.0018,0.0003
überwinden,7,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0041,0.0142,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
ambivalenz,6,0.0012,0.0303,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0124
angewiesensein,6,0.0012,0.0009,0.0019,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0207
ansatz,6,0.0012,0.0009,0.0189,0.0009,0.0001,0.0037,0.0014,0.0001,0.0002,0.0002,0.0004,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0034,0.0003
arbeit,6,0.0012,0.0009,0.0007,0.001,0.0001,0.0039,0.036,0.0001,0.0042,0.0007,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
beharren,6,0.0012,0.0009,0.0019,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0207
entlastungs,6,0.0012,0.0009,0.0019,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0207
exemplarisch,6,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0047,0.0002,0.0081,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0166,0.0001,0.0003
experiment,6,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0218,0.0003
geeignet,6,0.0012,0.047,0.0007,0.001,0.0074,0.0001,0.0015,0.0001,0.0002,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0087,0.0003
gerechtigkeit,6,0.0164,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0044,0.0002,0.0002,0.0009,0.0001,0.0001,0.0001,0.0007,0.0052,0.0016,0.0001,0.0003
golden,6,0.0012,0.001,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0151,0.0016,0.0001,0.0003
gruppendynamisch,6,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0005,0.0001,0.0001,0.0007,0.0002,0.0016,0.0212,0.0003
herausforderung,6,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0086,0.0002,0.0001,0.0001,0.0023,0.0001,0.0007,0.0002,0.0228,0.0001,0.0003
jüdisch,6,0.0012,0.0009,0.0007,0.0351,0.0001,0.0001,0.0015,0.0001,0.0002,0.0101,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
kompetenzerwerb,6,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.02,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
kontrovers,6,0.0012,0.0009,0.0007,0.0351,0.0001,0.0001,0.0015,0.0001,0.0002,0.0101,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
krise,6,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0247,0.0016,0.0001,0.0003
ordnung,6,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0264,0.0002,0.0002,0.0002,0.0003,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
perspektivwechsel,6,0.0164,0.0243,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0086,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
relevanz,6,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0008,0.0197
stellungnahme,6,0.0012,0.0009,0.0007,0.0351,0.0001,0.0001,0.0015,0.0001,0.0002,0.0101,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
techniknutzung,6,0.0012,0.0304,0.0007,0.0009,0.0001,0.0001,0.0014,0.0001,0.0002,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0124
verhältnis,6,0.0012,0.0009,0.018,0.0009,0.0038,0.0002,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0017,0.0007,0.0002,0.0016,0.0017,0.0003
vorgegeben,6,0.0012,0.0009,0.0007,0.001,0.0019,0.0001,0.0015,0.0001,0.0002,0.0002,0.0028,0.013,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
zusätzlich,6,0.0012,0.0009,0.0007,0.001,0.0088,0.0001,0.0205,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
argument,5,0.0012,0.0009,0.0007,0.0386,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0075
aspekt,5,0.0012,0.0009,0.0007,0.0009,0.0035,0.0001,0.0205,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0007,0.0002,0.0016,0.0032,0.0003
begrifflich,5,0.0012,0.0009,0.0007,0.001,0.0056,0.0001,0.0361,0.0001,0.0002,0.0007,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
begriffsanalyse,5,0.0012,0.0009,0.0007,0.0009,0.0001,0.0001,0.0014,0.0001,0.0002,0.0142,0.0002,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
dar,5,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0049,0.0001,0.0001,0.0104,0.0002,0.0016,0.0001,0.0003
gemeinsamkeit,5,0.0012,0.0009,0.0007,0.001,0.0001,0.0001,0.0014,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0043,0.0001,0.0007,0.0002,0.0019,0.0017,0.0003
nehmen,5,0.0012,0.0009,0.0007,0.0285,0.0001,0.0001,0.0015,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0021,0.0001,0.0007,0.0002,0.0016,0.0001,0.0037
philosophisch,5,0.0012,0.0009,0.0007,0.001,0.002,0.0001,0.0205,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0048,0.0007,0.0002,0.0017,0.0001,0.0003
stellen,5,0.0012,0.0009,0.0007,0.001,0.0138,0.0001,0.0015,0.0001,0.0002,0.0002,0.0124,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0017,0.0001,0.0003
vielfältig,5,0.0164,0.0009,0.0007,0.0009,0.0001,0.0001,0.0015,0.0054,0.0002,0.0002,0.0246,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0016,0.0001,0.0003
